boro,month,awnd,prcp,snow,tmax,tmin,wsf2,wt01,wt02,wt03,wt04,wt06,wt08,holiday,crime_type,weekday,value
BRONX,4,1,0,0,73,49,14.1,0,0,0,0,0,0,0,violent,5,81
BRONX,4,0,0,0,62,46,12.1,0,0,0,0,0,0,0,theft_property,4,61
QUEENS,4,0,0,0,69,50,8.9,0,0,0,0,0,0,0,other,2,41
BRONX,5,0,0,0,66,49,19.9,1,0,0,0,0,0,0,other,1,40
BROOKLYN,4,0,0,0,79,62,10.1,0,0,0,0,0,0,0,other,6,85
MANHATTAN,5,0,0,0,60,48,14.1,1,0,0,0,0,0,0,theft_property,7,72
MANHATTAN,4,0,0,0,59,48,13,0,0,0,0,0,0,0,violent,5,92
BROOKLYN,4,1,0,0,73,55,16.1,0,0,0,0,0,0,0,theft_property,3,88
QUEENS,5,1,0,0,72,52,18.1,0,0,0,0,0,0,0,other,2,63
BRONX,5,1,1,0,56,51,14.1,1,0,0,0,0,1,0,theft_property,3,79
BROOKLYN,5,1,0,0,52,48,17,1,0,0,0,0,1,0,theft_property,4,141
MANHATTAN,4,0,0,0,65,42,13,0,0,0,0,0,0,0,violent,6,114
BROOKLYN,4,0,0,0,75,44,8.9,0,0,0,0,0,0,0,theft_property,1,60
MANHATTAN,4,0,0,0,69,50,8.9,0,0,0,0,0,0,0,other,2,38
MANHATTAN,4,0,0,0,82,51,14.1,0,0,0,0,0,0,0,other,2,56
BROOKLYN,5,1,1,0,54,48,18.1,1,0,0,0,0,1,0,violent,6,120
MANHATTAN,4,1,0,0,68,47,15,0,0,0,0,0,0,0,other,1,38
MANHATTAN,4,0,0,0,79,62,10.1,0,0,0,0,0,0,0,violent,6,74
BROOKLYN,5,1,1,0,56,51,14.1,1,0,0,0,0,1,0,theft_property,3,95
BROOKLYN,5,0,0,0,60,45,8.9,1,0,0,0,0,1,0,other,2,46
BRONX,4,0,0,0,62,46,12.1,0,0,0,0,0,0,0,violent,4,81
BRONX,4,0,0,0,82,51,14.1,0,0,0,0,0,0,0,violent,2,92
BROOKLYN,5,0,0,0,60,48,14.1,1,0,0,0,0,0,0,theft_property,7,44
BRONX,4,0,0,0,59,48,13,0,0,0,0,0,0,0,theft_property,5,82
BROOKLYN,4,0,0,0,79,62,10.1,0,0,0,0,0,0,0,theft_property,6,85
QUEENS,5,1,0,0,52,48,17,1,0,0,0,0,1,0,theft_property,4,63
MANHATTAN,5,0,0,0,60,45,8.9,1,0,0,0,0,1,0,theft_property,2,88
BRONX,5,0,0,0,66,49,19.9,1,0,0,0,0,0,0,violent,1,49
MANHATTAN,4,1,0,0,65,46,12.1,0,0,0,0,0,0,0,violent,7,75
BRONX,5,0,0,0,51,45,13,1,0,0,0,0,1,0,violent,1,61
BROOKLYN,4,1,0,0,73,55,16.1,0,0,0,0,0,0,0,violent,3,82
BROOKLYN,4,0,0,0,69,50,8.9,0,0,0,0,0,0,0,other,2,56
STATEN ISLAND,4,0,0,0,59,48,13,0,0,0,0,0,0,0,other,5,23
BRONX,5,0,0,0,60,48,14.1,1,0,0,0,0,0,0,other,7,47
QUEENS,5,1,1,0,56,51,14.1,1,0,0,0,0,1,0,violent,3,66
MANHATTAN,4,1,0,0,65,46,12.1,0,0,0,0,0,0,0,other,7,45
QUEENS,5,1,0,0,57,46,15,1,0,0,0,0,1,0,other,5,58
BROOKLYN,4,1,0,0,68,47,15,0,0,0,0,0,0,0,violent,1,60
QUEENS,4,0,0,0,75,44,8.9,0,0,0,0,0,0,0,theft_property,1,37
QUEENS,5,0,0,0,60,48,14.1,1,0,0,0,0,0,0,theft_property,7,37
BROOKLYN,4,1,0,0,65,46,12.1,0,0,0,0,0,0,0,violent,7,87
MANHATTAN,5,0,0,0,51,45,13,1,0,0,0,0,1,0,violent,1,45
STATEN ISLAND,5,1,0,0,52,48,17,1,0,0,0,0,1,0,theft_property,4,13
BROOKLYN,5,1,1,0,54,48,18.1,1,0,0,0,0,1,0,theft_property,6,94
BROOKLYN,5,0,0,0,60,45,8.9,1,0,0,0,0,1,0,theft_property,2,74
BROOKLYN,4,0,0,0,75,44,8.9,0,0,0,0,0,0,0,other,1,79
MANHATTAN,4,0,0,0,59,48,13,0,0,0,0,0,0,0,theft_property,5,140
QUEENS,4,1,0,0,73,49,14.1,0,0,0,0,0,0,0,other,5,52
QUEENS,5,0,0,0,60,45,8.9,1,0,0,0,0,1,0,other,2,49
STATEN ISLAND,4,0,0,0,59,48,13,0,0,0,0,0,0,0,theft_property,5,17
STATEN ISLAND,5,0,0,0,66,49,19.9,1,0,0,0,0,0,0,theft_property,1,9
MANHATTAN,4,0,0,0,82,51,14.1,0,0,0,0,0,0,0,violent,2,71
BROOKLYN,5,0,0,0,66,49,19.9,1,0,0,0,0,0,0,theft_property,1,42
MANHATTAN,4,0,0,0,62,46,12.1,0,0,0,0,0,0,0,other,4,77
BRONX,4,1,0,0,73,49,14.1,0,0,0,0,0,0,0,other,5,49
STATEN ISLAND,5,1,1,0,54,48,18.1,1,0,0,0,0,1,0,other,6,16
QUEENS,4,0,0,0,68,43,16.1,0,0,0,0,0,0,0,other,7,52
BRONX,4,0,0,0,69,50,8.9,0,0,0,0,0,0,0,theft_property,2,39
MANHATTAN,4,0,0,0,82,51,14.1,0,0,0,0,0,0,0,theft_property,2,80
STATEN ISLAND,4,1,0,0,71,54,16.1,1,0,0,0,0,1,0,violent,7,15
QUEENS,4,1,0,0,73,55,16.1,0,0,0,0,0,0,0,other,3,44
BROOKLYN,5,0,0,0,51,45,13,1,0,0,0,0,1,0,theft_property,1,53
BROOKLYN,4,0,0,0,79,62,10.1,0,0,0,0,0,0,0,violent,6,108
MANHATTAN,5,1,0,0,52,48,17,1,0,0,0,0,1,0,other,4,52
BROOKLYN,4,1,0,0,73,49,14.1,0,0,0,0,0,0,0,other,5,76
QUEENS,4,1,0,0,71,54,16.1,1,0,0,0,0,1,0,other,7,54
BRONX,5,0,0,0,60,45,8.9,1,0,0,0,0,1,0,violent,2,74
QUEENS,5,0,0,0,60,45,8.9,1,0,0,0,0,1,0,theft_property,2,44
QUEENS,4,1,0,0,65,46,12.1,0,0,0,0,0,0,0,theft_property,7,35
BRONX,5,1,1,0,54,48,18.1,1,0,0,0,0,1,0,other,6,47
MANHATTAN,5,1,1,0,56,51,14.1,1,0,0,0,0,1,0,theft_property,3,147
BROOKLYN,5,1,1,0,54,48,18.1,1,0,0,0,0,1,0,other,6,90
BRONX,4,1,0,0,65,46,12.1,0,0,0,0,0,0,0,theft_property,7,50
MANHATTAN,5,1,0,0,57,46,15,1,0,0,0,0,1,0,other,5,65
BROOKLYN,5,1,0,0,57,46,15,1,0,0,0,0,1,0,theft_property,5,91
BRONX,4,1,0,0,68,47,15,0,0,0,0,0,0,0,theft_property,1,52
BROOKLYN,5,1,0,0,57,46,15,1,0,0,0,0,1,0,other,5,74
QUEENS,5,0,0,0,51,45,13,1,0,0,0,0,1,0,theft_property,1,23
MANHATTAN,5,0,0,0,66,49,19.9,1,0,0,0,0,0,0,theft_property,1,49
QUEENS,4,0,0,0,79,62,10.1,0,0,0,0,0,0,0,violent,6,80
BRONX,4,0,0,0,79,62,10.1,0,0,0,0,0,0,0,other,6,44
STATEN ISLAND,5,0,0,0,60,45,8.9,1,0,0,0,0,1,0,other,2,9
STATEN ISLAND,4,0,0,0,69,50,8.9,0,0,0,0,0,0,0,violent,2,6
BRONX,4,0,0,0,68,43,16.1,0,0,0,0,0,0,0,other,7,51
MANHATTAN,5,1,1,0,54,48,18.1,1,0,0,0,0,1,0,violent,6,89
QUEENS,4,1,0,0,71,54,16.1,1,0,0,0,0,1,0,theft_property,7,37
STATEN ISLAND,4,1,0,0,60,47,17,1,0,0,0,0,1,0,violent,3,14
MANHATTAN,4,1,0,0,58,45,14.1,1,0,0,0,0,0,0,other,6,49
MANHATTAN,5,0,0,0,66,49,19.9,1,0,0,0,0,0,0,other,1,34
BRONX,4,0,0,0,79,62,10.1,0,0,0,0,0,0,0,theft_property,6,53
QUEENS,4,0,0,0,75,44,8.9,0,0,0,0,0,0,0,violent,1,49
BROOKLYN,4,0,0,0,68,43,16.1,0,0,0,0,0,0,0,violent,7,109
MANHATTAN,4,0,0,0,62,46,12.1,0,0,0,0,0,0,0,theft_property,4,119
QUEENS,5,1,0,0,57,46,15,1,0,0,0,0,1,0,theft_property,5,65
QUEENS,4,0,0,0,62,46,12.1,0,0,0,0,0,0,0,other,4,61
STATEN ISLAND,4,0,0,0,82,51,14.1,0,0,0,0,0,0,0,violent,2,13
STATEN ISLAND,4,1,0,0,58,45,14.1,1,0,0,0,0,0,0,violent,6,8
MANHATTAN,4,1,0,0,60,47,17,1,0,0,0,0,1,0,violent,3,58
BRONX,4,1,0,0,68,47,15,0,0,0,0,0,0,0,violent,1,74
BROOKLYN,4,0,0,0,82,51,14.1,0,0,0,0,0,0,0,theft_property,2,69
BRONX,4,1,0,0,68,47,15,0,0,0,0,0,0,0,other,1,34
BRONX,5,0,0,0,51,45,13,1,0,0,0,0,1,0,theft_property,1,34
STATEN ISLAND,5,1,1,0,54,48,18.1,1,0,0,0,0,1,0,violent,6,10
STATEN ISLAND,4,1,0,0,73,55,16.1,0,0,0,0,0,0,0,violent,3,5
STATEN ISLAND,4,1,0,0,58,45,14.1,1,0,0,0,0,0,0,other,6,15
BRONX,4,1,0,0,73,55,16.1,0,0,0,0,0,0,0,theft_property,3,68
STATEN ISLAND,5,0,0,0,51,45,13,1,0,0,0,0,1,0,violent,1,15
BROOKLYN,4,0,0,0,65,42,13,0,0,0,0,0,0,0,theft_property,6,122
BRONX,4,0,0,0,59,48,13,0,0,0,0,0,0,0,violent,5,110
MANHATTAN,4,0,0,0,68,43,16.1,0,0,0,0,0,0,0,theft_property,7,91
QUEENS,4,1,0,0,73,49,14.1,0,0,0,0,0,0,0,violent,5,74
BROOKLYN,4,1,0,0,60,47,17,1,0,0,0,0,1,0,violent,3,90
STATEN ISLAND,4,1,0,0,65,46,12.1,0,0,0,0,0,0,0,theft_property,7,5
STATEN ISLAND,4,1,0,0,68,47,15,0,0,0,0,0,0,0,violent,1,6
MANHATTAN,4,1,0,0,60,47,17,1,0,0,0,0,1,0,other,3,57
STATEN ISLAND,4,1,0,0,71,54,16.1,1,0,0,0,0,1,0,other,7,5
BROOKLYN,5,0,0,0,60,48,14.1,1,0,0,0,0,0,0,violent,7,94
BRONX,4,0,0,0,82,51,14.1,0,0,0,0,0,0,0,theft_property,2,62
MANHATTAN,4,1,0,0,73,49,14.1,0,0,0,0,0,0,0,theft_property,5,112
QUEENS,4,1,0,0,71,54,16.1,1,0,0,0,0,1,0,violent,7,61
BROOKLYN,4,1,0,0,58,45,14.1,1,0,0,0,0,0,0,theft_property,6,113
QUEENS,4,0,0,0,69,50,8.9,0,0,0,0,0,0,0,theft_property,2,44
STATEN ISLAND,5,1,0,0,57,46,15,1,0,0,0,0,1,0,other,5,14
BRONX,4,1,0,0,60,47,17,1,0,0,0,0,1,0,other,3,44
QUEENS,5,0,0,0,66,49,19.9,1,0,0,0,0,0,0,violent,1,72
MANHATTAN,4,1,0,0,71,54,16.1,1,0,0,0,0,1,0,violent,7,72
QUEENS,5,0,0,0,60,48,14.1,1,0,0,0,0,0,0,other,7,43
MANHATTAN,4,0,0,0,59,48,13,0,0,0,0,0,0,0,other,5,87
BRONX,4,0,0,0,75,44,8.9,0,0,0,0,0,0,0,other,1,41
BRONX,4,1,0,0,69,49,16.1,0,0,0,0,0,0,0,theft_property,4,40
MANHATTAN,5,0,0,0,51,45,13,1,0,0,0,0,1,0,other,1,46
STATEN ISLAND,5,1,0,0,52,48,17,1,0,0,0,0,1,0,other,4,11
MANHATTAN,5,0,0,0,60,45,8.9,1,0,0,0,0,1,0,violent,2,47
BRONX,5,1,0,0,72,52,18.1,0,0,0,0,0,0,0,theft_property,2,58
BRONX,4,0,0,0,75,44,8.9,0,0,0,0,0,0,0,violent,1,66
STATEN ISLAND,4,0,0,0,68,43,16.1,0,0,0,0,0,0,0,other,7,12
QUEENS,5,1,1,0,56,51,14.1,1,0,0,0,0,1,0,other,3,65
QUEENS,5,0,0,0,60,48,14.1,1,0,0,0,0,0,0,violent,7,47
MANHATTAN,4,0,0,0,75,44,8.9,0,0,0,0,0,0,0,other,1,56
QUEENS,4,1,0,0,69,49,16.1,0,0,0,0,0,0,0,theft_property,4,88
QUEENS,4,1,0,0,58,45,14.1,1,0,0,0,0,0,0,theft_property,6,42
STATEN ISLAND,5,1,0,0,72,52,18.1,0,0,0,0,0,0,0,theft_property,2,7
QUEENS,4,1,0,0,69,49,16.1,0,0,0,0,0,0,0,other,4,56
BRONX,4,1,0,0,73,55,16.1,0,0,0,0,0,0,0,other,3,20
MANHATTAN,5,1,0,0,72,52,18.1,0,0,0,0,0,0,0,theft_property,2,86
STATEN ISLAND,4,0,0,0,62,46,12.1,0,0,0,0,0,0,0,other,4,7
QUEENS,4,0,0,0,68,43,16.1,0,0,0,0,0,0,0,theft_property,7,57
QUEENS,4,1,0,0,60,47,17,1,0,0,0,0,1,0,theft_property,3,50
MANHATTAN,4,1,0,0,73,55,16.1,0,0,0,0,0,0,0,violent,3,73
BRONX,5,1,0,0,57,46,15,1,0,0,0,0,1,0,other,5,45
MANHATTAN,4,1,0,0,68,47,15,0,0,0,0,0,0,0,violent,1,37
BROOKLYN,5,1,0,0,52,48,17,1,0,0,0,0,1,0,other,4,57
STATEN ISLAND,4,1,0,0,73,55,16.1,0,0,0,0,0,0,0,theft_property,3,12
QUEENS,4,0,0,0,75,44,8.9,0,0,0,0,0,0,0,other,1,54
BRONX,4,1,0,0,71,54,16.1,1,0,0,0,0,1,0,other,7,37
BRONX,4,0,0,0,75,44,8.9,0,0,0,0,0,0,0,theft_property,1,28
BRONX,5,1,0,0,52,48,17,1,0,0,0,0,1,0,other,4,52
MANHATTAN,4,1,0,0,71,54,16.1,1,0,0,0,0,1,0,other,7,60
STATEN ISLAND,5,1,0,0,57,46,15,1,0,0,0,0,1,0,violent,5,16
STATEN ISLAND,4,0,0,0,59,48,13,0,0,0,0,0,0,0,violent,5,7
STATEN ISLAND,4,1,0,0,69,49,16.1,0,0,0,0,0,0,0,other,4,13
MANHATTAN,4,0,0,0,69,50,8.9,0,0,0,0,0,0,0,violent,2,62
BRONX,4,0,0,0,65,42,13,0,0,0,0,0,0,0,theft_property,6,73
STATEN ISLAND,4,1,0,0,71,54,16.1,1,0,0,0,0,1,0,theft_property,7,9
QUEENS,4,1,0,0,68,47,15,0,0,0,0,0,0,0,other,1,22
STATEN ISLAND,5,0,0,0,60,45,8.9,1,0,0,0,0,1,0,theft_property,2,11
STATEN ISLAND,5,0,0,0,66,49,19.9,1,0,0,0,0,0,0,violent,1,11
MANHATTAN,5,1,0,0,72,52,18.1,0,0,0,0,0,0,0,other,2,27
STATEN ISLAND,4,1,0,0,65,46,12.1,0,0,0,0,0,0,0,other,7,7
STATEN ISLAND,4,1,0,0,69,49,16.1,0,0,0,0,0,0,0,violent,4,17
QUEENS,5,0,0,0,66,49,19.9,1,0,0,0,0,0,0,theft_property,1,36
QUEENS,5,0,0,0,66,49,19.9,1,0,0,0,0,0,0,other,1,30
QUEENS,4,1,0,0,60,47,17,1,0,0,0,0,1,0,violent,3,52
STATEN ISLAND,5,0,0,0,60,48,14.1,1,0,0,0,0,0,0,other,7,9
QUEENS,5,0,0,0,51,45,13,1,0,0,0,0,1,0,violent,1,31
BROOKLYN,4,0,0,0,62,46,12.1,0,0,0,0,0,0,0,other,4,64
STATEN ISLAND,4,0,0,0,79,62,10.1,0,0,0,0,0,0,0,theft_property,6,9
BRONX,4,1,0,0,58,45,14.1,1,0,0,0,0,0,0,theft_property,6,69
STATEN ISLAND,5,1,0,0,52,48,17,1,0,0,0,0,1,0,violent,4,20
STATEN ISLAND,4,1,0,0,73,49,14.1,0,0,0,0,0,0,0,other,5,11
BRONX,4,1,0,0,65,46,12.1,0,0,0,0,0,0,0,other,7,29
BRONX,4,0,0,0,65,42,13,0,0,0,0,0,0,0,other,6,48
STATEN ISLAND,5,0,0,0,60,48,14.1,1,0,0,0,0,0,0,theft_property,7,17
STATEN ISLAND,4,1,0,0,73,49,14.1,0,0,0,0,0,0,0,theft_property,5,10
STATEN ISLAND,4,1,0,0,65,46,12.1,0,0,0,0,0,0,0,violent,7,8
STATEN ISLAND,4,1,0,0,68,47,15,0,0,0,0,0,0,0,theft_property,1,5
STATEN ISLAND,4,1,0,0,60,47,17,1,0,0,0,0,1,0,theft_property,3,4
STATEN ISLAND,4,1,0,0,58,45,14.1,1,0,0,0,0,0,0,theft_property,6,12
STATEN ISLAND,5,1,1,0,54,48,18.1,1,0,0,0,0,1,0,theft_property,6,8
STATEN ISLAND,4,0,0,0,68,43,16.1,0,0,0,0,0,0,0,violent,7,8
BROOKLYN,4,0,0,0,65,42,13,0,0,0,0,0,0,0,other,6,88
STATEN ISLAND,5,0,0,0,60,45,8.9,1,0,0,0,0,1,0,violent,2,7
STATEN ISLAND,4,0,0,0,68,43,16.1,0,0,0,0,0,0,0,theft_property,7,8
STATEN ISLAND,5,1,0,0,72,52,18.1,0,0,0,0,0,0,0,violent,2,9
STATEN ISLAND,4,0,0,0,75,44,8.9,0,0,0,0,0,0,0,violent,1,7
STATEN ISLAND,4,0,0,0,69,50,8.9,0,0,0,0,0,0,0,other,2,9
QUEENS,4,0,0,0,65,42,13,0,0,0,0,0,0,0,violent,6,87
STATEN ISLAND,4,0,0,0,75,44,8.9,0,0,0,0,0,0,0,theft_property,1,2
STATEN ISLAND,4,0,0,0,62,46,12.1,0,0,0,0,0,0,0,violent,4,12
STATEN ISLAND,4,1,0,0,73,55,16.1,0,0,0,0,0,0,0,other,3,9
STATEN ISLAND,5,0,0,0,66,49,19.9,1,0,0,0,0,0,0,other,1,7
STATEN ISLAND,5,1,1,0,56,51,14.1,1,0,0,0,0,1,0,theft_property,3,14
STATEN ISLAND,4,0,0,0,69,50,8.9,0,0,0,0,0,0,0,theft_property,2,5
STATEN ISLAND,4,1,0,0,68,47,15,0,0,0,0,0,0,0,other,1,9
STATEN ISLAND,5,0,0,0,60,48,14.1,1,0,0,0,0,0,0,violent,7,10
STATEN ISLAND,4,0,0,0,75,44,8.9,0,0,0,0,0,0,0,other,1,2
QUEENS,4,0,0,0,65,42,13,0,0,0,0,0,0,0,other,6,67
QUEENS,4,0,0,0,65,42,13,0,0,0,0,0,0,0,theft_property,6,50
STATEN ISLAND,4,1,0,0,60,47,17,1,0,0,0,0,1,0,other,3,6
MANHATTAN,4,0,0,0,65,42,13,0,0,0,0,0,0,0,other,6,59
STATEN ISLAND,5,0,0,0,51,45,13,1,0,0,0,0,1,0,other,1,5
STATEN ISLAND,4,0,0,0,65,42,13,0,0,0,0,0,0,0,other,6,15
MANHATTAN,4,0,0,0,65,42,13,0,0,0,0,0,0,0,theft_property,6,93
STATEN ISLAND,4,0,0,0,65,42,13,0,0,0,0,0,0,0,violent,6,22
MANHATTAN,4,1,0,0,65,43,13,0,0,0,0,0,0,0,theft_property,2,90
BRONX,3,1,0,0,73,49,16.1,0,0,0,0,0,0,0,violent,5,90
BROOKLYN,4,1,0,0,79,61,12.1,0,0,0,0,0,0,0,theft_property,6,89
MANHATTAN,4,1,0,0,62,43,11,0,0,0,0,0,0,0,violent,5,124
BROOKLYN,4,0,0,0,50,31,13,0,0,0,0,0,0,0,other,1,55
BRONX,4,0,0,0,58,40,16.1,0,0,0,0,0,0,0,other,4,40
STATEN ISLAND,4,1,0,0,59,45,21,1,0,0,0,0,0,0,theft_property,3,7
BROOKLYN,4,1,0,0,50,40,13,0,0,0,0,0,0,0,theft_property,6,73
BRONX,4,1,0,0,59,45,21,1,0,0,0,0,0,0,violent,3,84
BROOKLYN,3,1,0,0,73,49,16.1,0,0,0,0,0,0,0,violent,5,132
MANHATTAN,3,1,0,0,55,43,13,0,0,0,0,0,0,0,theft_property,1,31
MANHATTAN,3,1,0,0,53,40,25.9,0,0,0,0,0,0,0,theft_property,3,122
BROOKLYN,4,1,0,0,79,61,12.1,0,0,0,0,0,0,0,violent,6,125
STATEN ISLAND,3,1,0,0,55,44,19.9,1,0,0,0,0,1,0,violent,5,24
BROOKLYN,4,0,0,0,61,49,8.9,0,0,0,0,0,0,0,violent,7,86
MANHATTAN,4,1,0,0,58,48,19.9,0,0,0,0,0,0,0,theft_property,5,153
QUEENS,4,1,0,0,50,34,25.1,0,0,0,0,0,0,0,violent,1,43
BRONX,4,1,0,0,48,30,17,0,0,0,0,0,0,0,theft_property,4,100
QUEENS,4,1,0,0,43,36,14.1,0,0,0,0,0,0,0,other,7,52
QUEENS,3,1,0,0,56,37,16.1,0,0,0,0,0,0,0,violent,4,79
QUEENS,4,1,0,0,65,43,13,0,0,0,0,0,0,0,theft_property,2,71
MANHATTAN,3,1,0,0,55,38,14.1,0,0,0,0,0,0,0,theft_property,7,82
BRONX,4,0,0,0,61,49,8.9,0,0,0,0,0,0,0,violent,7,89
MANHATTAN,4,1,0,0,43,26,21.9,0,0,0,0,0,0,0,theft_property,3,114
BRONX,4,0,0,0,58,40,16.1,0,0,0,0,0,0,0,violent,4,148
BRONX,4,1,0,0,50,40,13,0,0,0,0,0,0,0,other,6,54
BROOKLYN,4,1,0,0,79,61,12.1,0,0,0,0,0,0,0,other,6,93
STATEN ISLAND,4,0,0,0,58,40,16.1,0,0,0,0,0,0,0,violent,4,16
BROOKLYN,3,1,0,0,55,38,14.1,0,0,0,0,0,0,0,other,7,83
BROOKLYN,4,0,0,0,58,40,16.1,0,0,0,0,0,0,0,theft_property,4,107
BROOKLYN,4,1,1,0,45,29,16.1,1,0,0,0,0,0,0,violent,2,74
BRONX,4,1,0,0,48,30,17,0,0,0,0,0,0,0,other,4,70
MANHATTAN,3,1,0,0,55,44,19.9,1,0,0,0,0,1,0,violent,5,106
BROOKLYN,4,0,0,0,50,31,13,0,0,0,0,0,0,0,theft_property,1,64
MANHATTAN,3,1,0,0,55,44,19.9,1,0,0,0,0,1,0,other,5,103
BROOKLYN,4,1,0,0,58,48,19.9,0,0,0,0,0,0,0,violent,5,134
BRONX,3,0,0,0,72,44,14.1,1,0,0,0,0,1,0,violent,6,69
BRONX,4,1,0,0,79,61,12.1,0,0,0,0,0,0,0,theft_property,6,52
QUEENS,4,1,0,0,48,30,17,0,0,0,0,0,0,0,other,4,79
MANHATTAN,3,1,0,0,53,40,25.9,0,0,0,0,0,0,0,violent,3,69
MANHATTAN,4,1,0,0,79,61,12.1,0,0,0,0,0,0,0,theft_property,6,111
BRONX,3,1,0,0,71,48,15,0,0,0,0,0,0,0,violent,4,103
MANHATTAN,4,1,0,0,43,36,14.1,0,0,0,0,0,0,0,theft_property,7,98
MANHATTAN,4,1,0,0,48,30,17,0,0,0,0,0,0,0,other,4,65
MANHATTAN,4,0,0,0,50,31,13,0,0,0,0,0,0,0,theft_property,1,60
QUEENS,4,1,0,0,79,61,12.1,0,0,0,0,0,0,0,violent,6,77
BRONX,4,1,0,0,79,61,12.1,0,0,0,0,0,0,0,violent,6,104
MANHATTAN,4,1,0,0,65,43,13,0,0,0,0,0,0,0,violent,2,46
BRONX,3,1,0,0,71,48,15,0,0,0,0,0,0,0,theft_property,4,72
BRONX,4,1,0,0,50,40,13,0,0,0,0,0,0,0,violent,6,106
MANHATTAN,4,1,0,0,62,43,11,0,0,0,0,0,0,0,other,5,109
MANHATTAN,4,0,0,0,58,40,16.1,0,0,0,0,0,0,0,theft_property,4,119
QUEENS,4,1,1,0,45,29,16.1,1,0,0,0,0,0,0,violent,2,43
QUEENS,3,1,0,0,55,44,19.9,1,0,0,0,0,1,0,theft_property,5,52
MANHATTAN,4,0,0,0,58,40,16.1,0,0,0,0,0,0,0,other,4,71
QUEENS,3,1,0,0,55,44,19.9,1,0,0,0,0,1,0,other,5,50
QUEENS,4,1,0,0,62,43,11,0,0,0,0,0,0,0,violent,5,74
QUEENS,4,1,0,0,50,40,13,0,0,0,0,0,0,0,theft_property,6,68
QUEENS,4,1,0,0,59,45,21,1,0,0,0,0,0,0,other,3,56
QUEENS,3,1,0,0,71,48,15,0,0,0,0,0,0,0,violent,4,99
MANHATTAN,3,1,0,0,73,49,16.1,0,0,0,0,0,0,0,violent,5,83
MANHATTAN,4,0,0,0,61,49,8.9,0,0,0,0,0,0,0,violent,7,105
QUEENS,3,1,0,0,53,40,25.9,0,0,0,0,0,0,0,other,3,49
BRONX,3,1,0,0,56,37,16.1,0,0,0,0,0,0,0,violent,4,100
BROOKLYN,3,1,0,0,56,37,16.1,0,0,0,0,0,0,0,other,4,67
BRONX,4,1,0,0,50,34,25.1,0,0,0,0,0,0,0,other,1,24
QUEENS,4,1,0,0,58,48,19.9,0,0,0,0,0,0,0,violent,5,65
BRONX,3,1,0,0,71,48,15,0,0,0,0,0,0,0,other,4,42
BRONX,3,1,0,0,55,43,13,0,0,0,0,0,0,0,violent,1,50
QUEENS,4,1,0,0,50,34,25.1,0,0,0,0,0,0,0,other,1,43
MANHATTAN,4,1,0,0,58,48,19.9,0,0,0,0,0,0,0,violent,5,81
BRONX,3,1,1,0,62,42,25.1,1,0,0,0,0,1,0,violent,2,75
MANHATTAN,4,1,0,0,50,34,25.1,0,0,0,0,0,0,0,violent,1,44
BROOKLYN,4,1,0,0,65,43,13,0,0,0,0,0,0,0,violent,2,92
MANHATTAN,3,1,0,0,73,49,16.1,0,0,0,0,0,0,0,other,5,68
BROOKLYN,3,1,0,0,53,40,25.9,0,0,0,0,0,0,0,theft_property,3,86
QUEENS,3,1,0,0,55,38,14.1,0,0,0,0,0,0,0,violent,7,54
MANHATTAN,4,0,0,0,58,40,16.1,0,0,0,0,0,0,0,violent,4,113
BROOKLYN,3,0,0,0,72,44,14.1,1,0,0,0,0,1,0,other,6,68
BROOKLYN,3,0,0,0,72,44,14.1,1,0,0,0,0,1,0,theft_property,6,83
MANHATTAN,4,1,1,0,45,29,16.1,1,0,0,0,0,0,0,violent,2,41
MANHATTAN,3,1,0,0,71,48,15,0,0,0,0,0,0,0,theft_property,4,98
QUEENS,4,1,0,0,79,61,12.1,0,0,0,0,0,0,0,other,6,58
QUEENS,4,1,0,0,62,43,11,0,0,0,0,0,0,0,theft_property,5,73
MANHATTAN,3,1,0,0,56,37,16.1,0,0,0,0,0,0,0,theft_property,4,123
BRONX,4,1,0,0,62,43,11,0,0,0,0,0,0,0,violent,5,107
BROOKLYN,3,1,0,0,56,37,16.1,0,0,0,0,0,0,0,theft_property,4,87
MANHATTAN,4,1,0,0,43,36,14.1,0,0,0,0,0,0,0,violent,7,99
BRONX,3,1,1,0,62,42,25.1,1,0,0,0,0,1,0,other,2,27
BROOKLYN,4,1,0,0,43,26,21.9,0,0,0,0,0,0,0,other,3,61
BRONX,4,1,0,0,43,26,21.9,0,0,0,0,0,0,0,violent,3,86
QUEENS,4,1,0,0,50,40,13,0,0,0,0,0,0,0,other,6,58
BROOKLYN,4,1,0,0,50,34,25.1,0,0,0,0,0,0,0,violent,1,56
MANHATTAN,4,1,0,0,50,40,13,0,0,0,0,0,0,0,violent,6,105
QUEENS,3,0,0,0,72,44,14.1,1,0,0,0,0,1,0,theft_property,6,52
MANHATTAN,3,1,1,0,62,42,25.1,1,0,0,0,0,1,0,other,2,33
QUEENS,3,1,0,0,56,37,16.1,0,0,0,0,0,0,0,other,4,76
QUEENS,3,1,0,0,55,38,14.1,0,0,0,0,0,0,0,theft_property,7,46
STATEN ISLAND,4,1,0,0,62,43,11,0,0,0,0,0,0,0,violent,5,24
STATEN ISLAND,3,1,1,0,62,42,25.1,1,0,0,0,0,1,0,violent,2,8
BROOKLYN,4,1,0,0,43,26,21.9,0,0,0,0,0,0,0,theft_property,3,73
